,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
7607,0.57,0.98,3,188,5,0,0,0,9,419
7613,1,0.99,4,184,4,0,0,0,9,420
7617,0.71,0.8,5,248,4,0,0,0,4,421
7618,0.59,0.56,5,162,4,0,0,0,3,422
7619,0.85,0.74,3,250,3,1,0,0,3,422
7624,0.52,0.9,3,133,3,0,0,0,6,422
7626,0.35,0.4,3,130,3,0,0,0,6,422
7627,0.7,0.68,3,185,4,0,0,0,3,422
7628,0.58,0.86,3,182,3,0,0,0,7,422
7630,0.54,0.63,3,211,3,0,0,0,7,422
7631,0.55,0.89,4,209,3,0,0,0,7,422
7632,0.77,0.62,5,190,3,0,0,0,7,422
7636,0.57,0.88,3,176,3,0,0,0,9,422
7641,0.87,0.64,2,148,6,1,0,0,5,423
7642,0.71,0.77,3,149,2,0,0,0,8,423
7644,0.75,0.53,5,235,3,0,0,0,8,423
7645,0.5,0.54,2,269,2,1,0,0,8,423
7646,0.59,0.86,4,260,2,0,0,0,8,423
7648,0.34,0.55,3,136,2,1,0,0,8,423
7656,0.2,0.48,4,156,4,1,0,0,8,423
7660,0.58,0.65,5,187,2,0,0,0,8,424
7661,0.99,0.64,4,218,4,0,0,0,1,424
7662,0.96,0.86,4,268,3,0,0,0,1,424
7666,0.46,0.47,6,101,5,0,0,0,2,424
7667,0.88,0.59,3,224,2,0,0,0,2,424
7670,0.82,0.51,3,210,2,0,0,0,10,424
7673,0.73,0.62,5,186,4,0,0,0,10,424
7676,0.56,0.99,3,209,2,0,0,0,10,424
7677,0.87,0.57,4,175,2,1,0,0,10,424
7678,0.5,0.53,5,239,3,0,0,0,10,425
7679,0.98,0.79,4,231,4,0,0,0,9,425
7683,0.89,0.56,3,224,2,0,0,0,9,425
7684,0.56,0.68,3,208,3,1,0,0,9,425
7687,0.67,0.92,4,156,2,0,0,0,9,425
7689,0.51,0.9,5,193,4,0,0,0,9,425
7690,0.16,0.78,4,196,5,0,0,0,10,426
7693,0.36,0.77,4,252,2,0,0,0,4,427
7694,0.69,0.82,3,262,5,1,0,0,3,427
7702,0.8,0.87,4,209,3,0,0,0,6,428
7704,0.18,0.79,4,240,5,0,0,0,7,428
7706,0.44,0.61,3,147,4,0,0,0,7,428
7707,0.96,0.59,2,265,2,0,0,0,7,428
7708,0.55,0.97,4,162,3,0,0,0,7,428
7709,0.99,0.54,4,239,3,0,0,0,5,428
7711,0.66,0.78,4,256,3,0,0,0,1,428
7715,0.85,0.8,4,219,2,0,0,0,5,429
7718,0.14,0.8,5,226,3,0,0,0,8,429
7719,0.93,0.76,3,212,3,0,0,0,8,429
7736,0.94,0.51,4,229,2,1,0,0,8,430
7739,0.78,0.53,4,177,2,0,0,0,1,430
7741,0.5,0.53,3,191,2,1,0,0,2,430
7742,0.52,0.96,4,125,3,0,0,0,2,430
7744,0.85,0.52,4,174,2,0,0,0,10,430
7753,0.13,0.74,6,132,4,1,0,0,10,431
7754,0.96,0.63,4,142,4,0,0,0,10,431
7756,0.66,0.72,3,135,2,0,0,0,9,431
7757,0.61,0.72,4,209,2,0,0,0,9,431
7758,0.45,0.48,5,287,5,0,0,0,9,431
7761,0.88,0.5,4,162,2,0,0,0,9,431
7762,0.49,0.79,5,206,2,0,0,0,9,431
7764,0.92,0.65,4,135,3,0,0,0,9,431
7767,0.8,0.99,5,187,3,1,0,0,10,431
7768,0.68,0.65,4,134,3,0,0,0,10,431
7769,0.54,0.45,4,137,3,1,0,0,4,431
7772,0.12,0.39,5,161,4,0,0,0,3,432
7774,0.36,0.62,4,111,6,0,0,0,3,432
7776,0.67,0.94,2,192,3,0,0,0,6,432
7778,0.48,0.9,4,224,3,0,0,0,6,432
7782,0.89,0.84,5,168,2,0,0,0,7,432
7783,0.38,0.51,2,120,3,0,0,0,7,432
7785,0.64,0.85,3,250,3,0,0,0,5,432
7787,0.65,0.81,4,192,3,0,0,0,1,432
7790,0.77,0.78,2,271,3,0,0,0,4,432
7791,0.28,0.66,3,184,2,0,0,0,5,432
7793,0.83,0.68,4,198,3,0,0,0,5,433
7796,0.83,0.64,5,272,2,0,0,0,8,433
7800,0.17,0.5,4,274,6,0,0,0,8,433
7801,0.61,0.6,4,121,2,0,0,0,8,433
7803,0.3,0.39,3,175,3,0,0,0,8,433
7809,0.87,0.88,3,179,2,0,0,0,8,433
7812,0.94,0.55,3,160,3,0,0,0,8,434
7814,0.69,0.75,5,201,3,0,0,0,1,434
7816,0.98,0.69,3,274,3,0,0,0,2,434
7817,0.3,0.88,5,245,4,0,0,0,2,434
7818,0.51,0.53,3,237,3,0,0,0,2,435
7821,0.12,0.84,4,218,6,0,0,0,10,435
7824,0.63,0.96,3,144,2,0,0,0,10,435
7826,0.5,0.5,3,237,2,0,0,0,10,435
7828,0.59,0.62,4,205,3,0,0,0,10,435
7830,0.88,0.89,5,189,2,0,0,0,10,435
7832,0.44,0.42,2,199,2,0,0,0,9,435
7835,0.58,0.79,2,274,4,0,0,0,9,435
7837,0.76,0.71,3,205,2,0,0,0,9,435
7841,0.71,0.55,5,262,3,0,0,0,9,435
7842,0.27,0.75,5,264,3,0,0,0,10,435
7843,0.49,0.52,3,225,2,0,0,0,10,436
7844,0.59,0.5,3,199,2,0,0,0,10,436
7845,0.24,0.65,6,210,5,0,0,0,4,436
7847,0.73,0.62,5,134,3,0,0,0,3,436
7848,0.78,0.63,6,111,6,0,0,0,3,436
7849,0.94,0.73,5,142,2,1,0,0,3,436
7851,0.97,0.88,4,139,2,0,0,0,6,436
7852,0.49,0.54,3,145,3,0,0,0,6,436
7853,0.82,0.48,4,149,6,0,0,0,6,436
7857,0.8,0.78,5,266,3,0,0,0,7,437
7859,0.4,0.61,3,165,2,0,0,0,7,437
7862,0.92,0.67,3,149,3,0,0,0,8,437
7865,0.8,0.54,3,222,4,0,0,0,10,437
7873,0.13,0.52,6,188,3,0,0,0,8,438
7880,0.51,0.67,4,133,3,0,0,0,8,438
7882,0.61,0.45,3,114,3,0,0,0,8,439
7883,0.65,0.57,3,168,2,0,0,0,8,439
7885,0.63,0.64,5,189,4,0,0,0,8,439
7886,0.72,0.6,3,265,2,1,0,0,8,439
7887,0.8,0.57,3,176,3,0,0,0,8,439
7888,0.7,0.57,4,150,4,0,0,0,8,439
7889,0.45,0.79,5,97,6,1,0,0,1,439
7891,0.94,0.48,4,260,4,0,0,0,1,440
7893,0.35,0.56,4,142,2,0,0,0,2,440
7894,0.75,0.81,2,247,4,0,0,0,2,440
7897,0.61,0.62,3,191,3,0,0,0,10,440
7899,0.97,0.77,4,208,2,0,0,0,10,441
7901,0.56,0.71,5,243,3,0,0,0,10,441
7903,0.64,0.78,5,200,3,0,0,0,10,441
7904,0.6,0.85,2,226,2,1,0,0,10,441
7905,0.9,0.76,2,150,2,0,0,0,10,441
7908,0.8,0.81,3,199,4,1,0,0,9,441
7909,0.23,0.78,4,154,6,1,0,0,9,441
7911,0.35,0.6,5,239,5,0,0,0,9,441
7912,0.67,0.8,4,137,2,0,0,0,9,441
7913,0.46,0.6,4,119,5,0,0,0,9,441
7915,0.92,0.79,3,243,4,0,0,0,9,441
7917,0.7,0.57,4,265,2,0,0,0,9,441
7919,0.9,0.81,6,273,5,0,0,0,10,441
7920,0.8,1,3,177,2,0,0,0,10,441
7922,0.84,0.72,4,222,2,0,0,0,3,442
7923,0.48,0.94,3,185,2,1,0,0,3,443
7924,0.98,0.87,5,151,6,0,0,0,3,443
7928,0.76,0.98,4,191,2,0,0,0,6,443
7929,0.32,0.42,6,114,3,0,0,0,6,443
7931,0.81,0.51,3,162,2,0,0,0,3,443
7942,0.62,0.85,4,225,2,0,0,0,4,444
7944,0.95,0.57,2,263,3,0,0,0,5,445
7947,0.73,0.68,5,133,2,0,0,0,8,445
7948,0.98,0.73,2,237,3,0,0,0,8,446
7952,0.72,0.63,4,251,3,0,0,0,8,446
7956,0.61,0.48,4,163,3,0,0,0,8,446
7964,0.21,0.76,6,219,4,1,0,0,8,446
7965,0.91,0.61,3,255,3,0,0,0,1,446
7966,0.9,0.66,5,137,2,0,0,0,1,447
7968,0.76,0.75,3,239,2,0,0,0,2,447
7969,0.45,0.61,5,179,5,0,0,0,2,447
7973,0.53,0.7,4,243,3,0,0,0,10,447
7974,0.97,0.63,5,163,3,0,0,0,10,447
7977,0.6,0.57,5,145,3,1,0,0,10,447
7980,0.53,0.45,5,140,5,0,0,0,10,447
7983,0.79,0.45,5,131,6,0,0,0,9,447
7985,0.56,0.61,3,250,2,0,0,0,9,448
7986,0.48,0.51,3,201,2,1,0,0,9,449
7988,0.34,0.76,6,237,5,0,0,0,9,450
7996,0.7,0.85,3,161,2,0,0,0,10,451
7999,0.95,0.96,4,161,2,0,0,0,3,452
8001,0.72,0.9,3,193,3,0,0,0,3,453
8003,0.57,0.47,2,158,2,0,0,0,6,453
8005,0.57,0.68,4,191,3,0,0,0,6,453
8008,0.75,0.74,3,186,3,1,0,0,7,453
8009,0.98,0.75,5,168,4,1,0,0,7,453
8010,0.48,0.55,4,262,3,1,0,0,7,454
8011,0.35,0.67,2,116,3,0,0,0,7,455
8012,0.66,0.93,4,187,2,0,0,0,7,455
8013,0.79,0.9,5,184,3,0,0,0,5,455
8016,0.83,0.64,3,242,3,0,0,0,1,455
8017,0.8,0.64,5,204,2,0,0,0,9,455
8020,0.67,0.61,3,251,2,0,0,0,5,455
8026,0.68,0.93,4,179,2,0,0,0,8,456
8027,0.92,0.74,4,213,3,0,0,0,8,456
8031,0.76,0.97,5,172,3,0,0,0,8,456
8037,0.9,0.63,4,134,3,1,0,0,8,456
8044,0.49,0.42,2,266,3,0,0,0,1,457
8052,0.74,0.79,5,241,3,0,0,0,10,457
8056,0.5,0.54,4,175,2,0,0,0,10,457
8060,0.84,0.73,5,105,5,0,0,0,9,457
8062,0.24,0.91,4,232,2,0,0,0,9,457
8063,0.24,0.91,5,258,6,0,0,0,9,457
8064,0.51,0.58,5,173,3,0,0,0,9,457
8066,0.66,0.36,3,256,6,0,0,0,9,458
8069,0.77,0.49,4,274,2,1,0,0,9,458
8072,0.78,0.99,2,188,2,0,0,0,10,458
8074,0.82,0.63,3,246,3,0,0,0,4,458
8075,0.26,0.98,5,161,5,0,0,0,3,458
8078,0.67,0.86,3,175,3,0,0,0,3,459
8079,0.77,0.91,5,268,3,1,0,0,3,460
8081,0.51,0.51,3,274,2,0,0,0,6,460
8083,0.65,0.71,3,170,2,0,0,0,6,461
8084,0.58,0.53,3,287,5,0,0,0,3,461
8085,0.67,0.39,2,235,6,0,0,0,7,461
8090,0.63,0.51,4,153,4,0,0,0,7,461
8093,0.93,0.9,5,210,3,0,0,0,1,461
8094,0.78,0.77,2,177,4,0,0,0,9,461
8095,0.65,0.6,3,148,2,0,0,0,10,461
8097,0.96,1,3,137,4,1,0,0,5,461
8105,0.87,0.96,4,151,3,1,0,0,8,462
8111,0.78,0.61,3,148,2,0,0,0,8,462
8112,0.19,0.63,4,233,5,0,0,0,8,462
8117,0.78,0.5,3,167,2,0,0,0,8,463
8119,0.49,0.7,4,168,3,0,0,0,1,464
8122,0.5,0.97,4,217,3,0,0,0,2,465
8127,0.76,0.73,3,192,2,0,0,0,10,465
8129,0.96,0.91,3,260,5,0,0,0,10,465
8131,0.25,0.98,4,166,5,1,0,0,10,465
8134,0.94,0.73,3,154,3,0,0,0,10,465
8136,0.53,0.78,5,198,3,0,0,0,10,465
8137,0.67,0.83,3,148,3,0,0,0,9,465
8139,0.64,0.53,4,133,3,0,0,0,9,465
8145,0.62,0.55,4,218,3,0,0,0,9,466
8146,0.89,0.57,3,252,2,0,0,0,9,466
8147,0.52,0.67,4,216,3,0,0,0,9,466
8150,0.95,0.89,5,132,4,0,0,0,10,466
8152,0.39,0.87,5,257,5,1,0,0,3,466
8155,0.9,0.67,3,165,2,0,0,0,3,467
8156,0.75,0.81,3,214,3,0,0,0,3,468
8157,0.45,0.75,2,246,2,0,0,0,6,469
8161,0.96,0.9,4,164,4,0,0,0,3,470
8168,0.63,0.83,4,159,2,0,0,0,5,470
8170,0.51,0.96,3,149,4,0,0,0,1,470
8171,0.89,0.96,5,239,3,0,0,0,9,470
8173,0.77,0.74,6,247,3,0,0,0,4,470
8175,0.63,0.85,5,214,2,0,0,0,5,470
8176,0.68,0.48,5,113,2,0,0,0,5,470
8178,0.49,0.67,6,286,4,0,0,0,8,470
8179,0.46,0.55,3,139,2,0,0,0,8,471
8182,0.84,0.71,4,222,2,0,0,0,8,471
8185,0.57,0.72,3,206,3,0,0,0,8,471
8187,0.83,0.89,4,136,3,0,0,0,8,471
8195,0.79,0.52,3,134,2,1,0,0,8,471
8198,0.51,0.53,3,223,2,1,0,0,1,472
8200,0.84,0.9,3,196,3,1,0,0,2,472
8201,0.21,0.49,3,253,3,0,0,0,2,472
8202,0.65,0.57,5,222,3,0,0,0,2,472
8204,0.8,0.75,4,217,2,0,0,0,10,472
8205,0.77,0.85,5,192,2,0,0,0,10,472
8207,0.92,0.55,4,183,3,0,0,0,10,472
8210,0.57,0.8,4,262,3,0,0,0,10,472
8212,0.85,0.8,4,248,3,0,0,0,10,472
8214,0.91,0.82,4,260,4,0,0,0,9,472
8219,0.19,0.85,6,210,4,0,0,0,9,473
8220,0.9,0.83,3,273,4,0,0,0,9,473
8221,0.5,0.5,5,166,2,0,0,0,9,473
8223,0.52,0.55,5,192,3,0,0,0,9,473
8224,0.71,0.69,3,274,3,0,0,0,9,473
8230,0.65,0.56,3,230,2,0,0,0,3,474
8231,0.98,0.61,5,239,3,0,0,0,3,475
8233,0.66,0.65,4,244,2,0,0,0,3,476
8234,0.14,0.51,5,259,5,0,0,0,6,476
8237,0.56,0.8,5,202,4,0,0,0,6,477
8241,0.76,0.7,5,195,3,0,0,0,7,477
8243,0.23,0.73,5,197,4,1,0,0,7,477
8247,0.61,0.7,3,225,3,0,0,0,1,477
8251,0.72,0.68,5,162,5,0,0,0,5,477
8253,0.55,0.87,4,200,3,0,0,0,5,477
8254,0.52,0.53,4,159,4,0,0,0,8,477
8256,0.51,0.95,4,169,3,1,0,0,8,477
8258,0.56,0.43,2,169,3,0,0,0,8,478
8259,0.5,0.84,3,233,3,1,0,0,8,478
8260,0.94,0.78,3,218,2,1,0,0,8,478
8262,0.6,0.61,3,195,3,0,0,0,8,478
8264,0.76,0.72,3,275,4,1,0,0,8,478
8267,0.61,0.95,3,133,5,0,0,0,8,478
8268,0.91,0.93,5,158,4,0,0,0,8,478
8269,0.73,0.74,4,214,3,0,0,0,8,479
8274,0.99,0.92,5,174,5,0,0,0,1,480
8279,0.35,0.52,3,167,2,0,0,0,2,481
8280,0.88,0.68,5,224,2,0,0,0,10,481
8283,0.78,0.64,3,169,2,1,0,0,10,482
8285,0.64,0.94,3,150,2,0,0,0,10,482
8289,0.86,0.51,3,185,2,0,0,0,10,482
8291,0.49,0.85,4,200,3,0,0,0,9,482
8295,0.34,0.51,3,105,3,0,0,0,9,482
8296,0.81,0.92,3,251,3,1,0,0,9,482
8297,0.96,0.7,3,227,2,0,0,0,9,482
8300,0.5,0.76,4,198,3,0,0,0,9,482
8301,0.75,0.72,2,192,3,0,0,0,9,482
8302,0.42,0.38,2,139,4,0,0,0,10,482
8304,0.91,0.48,3,224,3,0,0,0,10,482
8306,0.57,0.81,4,200,3,1,0,0,3,482
8307,0.27,0.48,3,97,6,0,0,0,3,482
8312,0.7,0.6,3,187,2,0,0,0,6,483
8313,0.83,0.51,4,215,3,0,0,0,6,483
8315,0.55,0.47,3,194,2,0,0,0,3,483
8316,0.33,0.77,3,216,3,0,0,0,7,483
8317,0.5,0.78,4,185,3,0,0,0,7,483
8319,0.77,0.66,3,260,4,0,0,0,7,483
8320,0.93,0.97,5,137,4,0,0,0,7,484
8326,0.61,0.89,3,201,2,0,0,0,10,484
8329,0.75,0.84,4,195,3,0,0,0,5,484
8330,0.87,0.58,4,259,3,0,0,0,5,484
8338,0.55,0.49,3,205,3,0,0,0,8,485
8339,0.81,0.62,5,201,3,1,0,0,8,485
8342,0.83,0.84,4,206,2,0,0,0,8,485
8343,0.93,0.62,3,184,3,0,0,0,8,485
8345,0.55,0.57,4,220,3,0,0,0,8,485
8348,0.97,0.6,6,168,5,1,0,0,8,486
8349,0.8,0.78,3,251,3,0,0,0,8,486
8352,0.6,0.76,5,168,2,1,0,0,1,486
8353,0.73,0.98,3,227,2,1,0,0,2,486
8354,0.88,0.75,4,159,2,0,0,0,2,486
8355,0.5,0.7,3,159,3,0,0,0,2,487
8356,0.53,0.78,5,275,5,0,0,0,2,487
8357,0.95,0.43,6,283,2,0,0,0,10,487
8359,0.49,0.8,3,227,4,1,0,0,10,487
8364,0.12,0.59,3,229,6,0,0,0,10,488
8365,0.84,0.65,3,134,3,0,0,0,10,488
8366,0.94,0.81,3,196,3,0,0,0,10,488
8371,0.23,0.75,6,220,3,0,0,0,9,488
8373,0.36,0.56,6,242,6,0,0,0,9,488
8374,0.7,0.83,4,182,3,0,0,0,9,488
8375,0.57,0.75,5,172,4,0,0,0,9,488
8376,0.83,0.99,3,226,3,0,0,0,9,488
8379,0.59,0.69,4,207,2,0,0,0,10,488
8382,0.9,0.59,6,269,4,1,0,0,4,488
8384,0.92,0.62,3,199,2,0,0,0,3,488
8386,0.66,0.51,6,105,4,0,0,0,3,489
8388,0.15,0.55,3,255,3,1,0,0,6,490
8392,0.65,0.79,4,241,4,0,0,0,3,490
8396,0.63,0.77,5,210,3,0,0,0,7,490
8399,0.58,0.84,4,150,4,1,0,0,8,491
8402,0.63,0.52,3,183,2,0,0,0,10,491
8403,0.56,0.61,3,224,3,0,0,0,4,491
8405,0.82,0.55,3,207,2,0,0,0,5,492
8406,0.69,0.72,3,243,3,0,0,0,5,493
8409,0.6,0.98,4,265,2,0,0,0,8,493
8412,1,0.61,6,270,3,0,0,0,8,493
8413,0.92,0.97,4,201,2,0,0,0,8,494
8415,0.82,0.77,4,205,3,0,0,0,8,494
8417,0.21,0.39,2,118,4,0,0,0,8,494
8421,0.84,0.55,4,270,3,1,0,0,8,494
8422,0.61,0.56,2,123,2,0,0,0,8,494
8426,0.6,0.74,4,174,3,0,0,0,1,495
8429,0.54,0.58,4,178,3,0,0,0,2,496
8432,0.55,0.55,5,194,3,1,0,0,2,497
8436,0.57,0.37,3,108,4,0,0,0,10,497
8437,0.65,0.64,5,206,3,0,0,0,10,497
8438,0.6,0.4,3,146,4,1,0,0,10,497
8440,0.77,0.5,4,173,2,1,0,0,10,497
8441,0.55,0.49,5,240,3,0,0,0,10,498
8442,0.5,0.6,4,199,2,0,0,0,10,499
8449,0.99,0.79,4,213,3,0,0,0,9,499
8452,0.22,0.89,6,278,5,1,0,0,9,500
8453,0.91,0.52,3,256,2,0,0,0,9,501
8454,0.18,0.76,5,173,4,0,0,0,9,502
8460,0.83,0.75,3,262,3,0,0,0,3,502
8461,0.56,0.84,4,149,4,1,0,0,3,502
8463,0.56,1,3,272,2,0,0,0,3,502
8466,0.84,0.48,3,266,2,0,0,0,6,502
8477,0.9,0.5,4,139,2,0,0,0,1,503
8481,0.56,0.67,4,184,3,0,0,0,5,503
8482,0.97,0.57,3,144,3,0,0,0,5,503
8483,0.92,0.91,3,160,2,0,0,0,5,504
8486,0.7,0.69,5,154,2,0,0,0,8,505
8491,0.89,0.87,2,270,6,1,0,0,8,506
8492,0.15,0.66,5,160,4,1,0,0,8,506
8499,0.98,0.94,3,179,3,0,0,0,8,506
8501,1,0.68,3,132,2,0,0,0,8,506
8503,0.48,0.45,3,277,2,1,0,0,1,507
8505,0.61,0.62,4,269,4,0,0,0,1,508
8506,0.74,0.9,4,156,4,0,0,0,2,508
8507,0.24,0.94,6,237,5,0,0,0,2,508
8508,0.79,0.97,3,271,2,0,0,0,2,508
8510,0.6,0.98,4,192,3,0,0,0,10,509
8511,0.72,0.95,4,230,3,0,0,0,10,509
8512,1,0.6,4,261,3,0,0,0,10,509
8513,0.55,0.88,3,173,3,1,0,0,10,509
8516,0.84,0.84,5,163,3,0,0,0,10,509
8520,0.5,0.59,4,157,2,0,0,0,10,509
8526,0.55,0.64,6,148,4,0,0,0,9,509
8527,0.89,0.58,3,272,2,0,0,0,9,509
8529,0.98,0.62,5,260,2,1,0,0,9,509
8535,0.51,0.5,4,216,2,1,0,0,4,510
8537,0.53,0.59,3,148,3,0,0,0,3,510
8539,0.99,0.55,3,197,2,0,0,0,3,510
8541,0.51,0.71,5,154,2,0,0,0,6,510
8542,0.5,0.84,3,259,2,0,0,0,6,511
8543,0.52,0.76,4,106,2,1,0,0,6,512
8544,0.74,0.74,5,262,2,0,0,0,6,513
8547,0.49,0.89,4,240,2,0,0,0,7,513
8548,0.7,0.57,5,247,3,0,0,0,7,514
8549,0.68,0.63,4,148,3,0,0,0,7,514
8551,0.99,0.58,4,183,3,0,0,0,5,514
8554,0.56,0.44,2,130,3,0,0,0,9,514
8555,0.68,0.85,4,203,2,0,0,0,10,514
8556,0.85,0.6,3,218,3,0,0,0,4,514
8557,0.95,0.95,4,204,3,1,0,0,5,514
8558,0.6,0.77,4,163,3,1,0,0,5,514
8562,0.64,0.6,3,196,3,0,0,0,8,514
8565,0.99,0.64,4,135,2,1,0,0,8,514
8567,0.53,0.65,3,241,3,0,0,0,8,514
8569,0.68,0.61,6,236,3,0,0,0,8,515
8570,0.96,0.48,4,222,3,0,0,0,8,515
8572,0.86,0.65,5,166,3,0,0,0,8,515
8576,0.83,0.59,4,197,4,0,0,0,8,515
8582,0.71,0.84,3,139,2,0,0,0,2,516
8583,0.49,0.98,3,224,3,0,0,0,2,517
8584,0.78,0.61,3,227,3,0,0,0,2,517
8586,0.85,0.96,5,165,5,0,0,0,10,517
8588,0.94,0.84,5,203,3,0,0,0,10,518
8589,0.82,0.97,4,243,3,1,0,0,10,518
8590,0.78,0.78,3,135,3,0,0,0,10,518
8591,0.47,0.55,4,100,4,1,0,0,10,518
8592,0.5,0.48,2,150,3,1,0,0,10,518
8593,0.75,0.82,4,252,3,0,0,0,10,518
8598,0.71,0.65,3,190,3,0,0,0,9,518
8599,0.83,0.65,3,231,2,0,0,0,9,518
8605,0.99,0.73,4,224,2,0,0,0,9,518
8608,0.76,0.79,3,162,2,1,0,0,10,519
8610,0.58,0.6,4,147,3,0,0,0,10,519
8614,0.48,0.98,3,259,6,0,0,0,3,519
8615,0.68,0.69,4,176,3,1,0,0,3,519
8618,0.3,0.76,5,224,2,0,0,0,6,519
8620,0.58,0.74,4,180,3,0,0,0,6,520
8622,0.59,0.74,5,165,2,0,0,0,7,521
8623,0.46,0.63,2,177,6,0,0,0,7,521
8624,0.58,0.43,3,194,2,1,0,0,7,521
8627,0.51,0.95,3,187,2,0,0,0,5,522
8628,0.7,0.58,3,205,3,0,0,0,8,522
8630,0.19,0.9,5,172,2,0,0,0,9,522
8632,0.19,0.91,5,145,3,0,0,0,4,522
8633,0.96,0.53,3,166,3,0,0,0,5,522
8634,0.87,1,3,148,3,0,0,0,5,522
8636,0.88,0.58,2,123,4,0,0,0,8,522
8639,0.58,0.69,3,252,3,0,0,0,8,522
8642,0.54,0.65,5,206,4,1,0,0,8,522
8645,0.72,0.69,4,147,3,0,0,0,8,523
8650,0.58,0.88,5,178,4,0,0,0,8,523
8651,0.69,0.98,3,269,3,1,0,0,8,523
8652,0.17,0.64,6,205,5,1,0,0,8,523
8653,0.81,0.72,3,232,3,1,0,0,8,523
8655,0.12,0.42,3,110,2,0,0,0,1,523
8657,0.32,0.69,5,157,4,0,0,0,1,524
8659,0.74,0.92,4,226,3,0,0,0,2,525
8662,0.49,0.75,4,259,3,1,0,0,10,526
8665,0.5,0.87,5,245,2,0,0,0,10,526
8670,0.9,0.81,4,144,2,0,0,0,10,526
8675,0.64,0.72,4,254,3,0,0,0,9,526
8676,0.31,0.79,2,193,4,0,0,0,9,526
8677,0.6,0.88,4,175,3,0,0,0,9,526
8681,0.15,0.96,5,201,6,0,0,0,9,526
8683,0.33,0.51,2,166,3,0,0,0,9,527
8688,0.89,0.74,5,220,3,0,0,0,3,527
8691,0.4,0.79,5,181,5,0,0,0,3,527
8693,0.95,0.75,3,247,2,0,0,0,6,527
8700,0.65,0.66,6,240,4,0,0,0,7,527
8702,0.78,0.68,4,174,3,1,0,0,7,528
8703,0.54,0.7,3,213,2,0,0,0,5,528
8707,0.64,0.79,4,274,2,1,0,0,10,528
8709,0.16,0.66,6,229,6,0,0,0,5,528
8710,0.68,0.85,5,173,3,0,0,0,5,528
8711,0.71,0.8,2,146,4,0,0,0,5,528
8714,0.81,0.5,3,198,3,0,0,0,8,528
8717,0.55,0.99,4,238,3,0,0,0,8,528
8718,0.45,0.41,3,193,2,1,0,0,8,528
8719,0.91,0.61,4,176,3,0,0,0,8,528
8723,0.57,0.62,3,198,4,0,0,0,8,529
8724,0.99,0.57,3,189,4,1,0,0,8,529
8729,0.13,0.73,5,206,5,0,0,0,8,529
8731,0.72,0.87,4,154,2,1,0,0,1,529
8733,0.51,0.72,3,148,2,0,0,0,1,529
8734,0.74,0.58,3,220,2,0,0,0,2,530
8742,0.5,0.67,2,142,3,0,0,0,10,531
8743,0.84,0.5,5,267,2,0,0,0,10,531
8744,0.93,0.48,5,134,6,0,0,0,10,531
8746,0.52,0.58,4,134,3,0,0,0,10,531
8747,0.6,0.54,3,185,2,0,0,0,10,531
8749,0.21,0.81,5,169,4,0,0,0,9,532
8750,0.15,0.84,3,201,6,0,0,0,9,532
8755,0.66,0.69,3,257,2,0,0,0,9,532
8756,0.95,0.51,3,224,4,0,0,0,9,532
8757,0.59,0.92,5,226,3,0,0,0,9,532
8761,0.52,1,4,221,3,0,0,0,10,532
8766,0.92,0.51,4,167,3,1,0,0,3,532
8770,0.72,0.68,3,150,3,1,0,0,6,532
8771,0.57,0.46,3,207,3,0,0,0,6,532
8773,0.59,0.75,2,273,2,0,0,0,3,533
8774,0.97,0.69,4,134,3,0,0,0,7,533
8776,0.78,0.59,4,124,3,1,0,0,7,533
8777,0.64,0.72,4,253,4,0,0,0,7,533
8780,0.82,0.73,3,148,4,0,0,0,8,533
8784,0.66,0.93,4,248,3,0,0,0,4,533
8788,0.89,0.51,4,141,3,0,0,0,8,534
8789,0.67,0.83,3,220,3,0,0,0,8,534
8792,0.2,0.98,2,228,3,0,0,0,8,534
8794,0.65,0.91,3,207,3,0,0,0,8,534
8797,0.96,0.9,4,201,3,0,0,0,8,534
8802,0.93,0.68,3,137,3,1,0,0,8,535
8808,0.49,0.68,3,181,3,0,0,0,1,535
8810,0.76,0.91,3,133,2,0,0,0,2,535
8811,0.65,0.63,3,237,3,0,0,0,2,535
8812,0.88,0.75,5,152,3,0,0,0,2,536
8813,0.52,0.92,5,280,6,1,0,0,2,536
8814,0.48,0.5,6,253,4,0,0,0,10,536
8816,0.93,0.84,3,159,3,0,0,0,10,536
8817,0.55,0.92,4,257,2,0,0,0,10,536
8819,0.57,0.56,3,241,3,0,0,0,10,536
8820,0.63,0.8,3,267,3,0,0,0,10,537
8824,0.75,0.73,5,181,3,1,0,0,10,537
8825,0.61,0.82,3,271,3,0,0,0,9,537
8826,0.36,0.97,5,151,3,0,0,0,9,537
8827,0.59,0.67,2,168,3,0,0,0,9,537
8830,0.67,0.72,4,223,3,0,0,0,9,538
8834,0.4,0.43,3,128,3,0,0,0,9,538
8835,0.98,0.83,5,211,3,0,0,0,9,538
8837,0.57,0.98,3,214,2,0,0,0,10,538
8841,0.74,0.9,4,189,2,0,0,0,3,538
8845,0.22,0.8,4,149,5,0,0,0,6,538
8848,0.52,0.94,3,263,3,0,0,0,6,538
8853,0.99,0.7,4,190,4,1,0,0,7,538
8855,0.71,0.54,3,249,3,0,0,0,5,538
8857,0.6,0.7,4,265,4,1,0,0,1,538
